day_index,date,model,method,complete,completed_utc,feasibility_tolerance_mw,fica.gurobi_runtime_seconds,fica.objective,fica.status,fica.training_JCC,fica.wall_seconds,independent_5000_validation.balance_jcc,independent_5000_validation.balance_violation.maximum_mw,independent_5000_validation.balance_violation.mean_mw,independent_5000_validation.balance_violation.p95_mw,independent_5000_validation.balance_violation.p99_mw,independent_5000_validation.generation_jcc,independent_5000_validation.generation_violation.maximum_mw,independent_5000_validation.generation_violation.mean_mw,independent_5000_validation.generation_violation.p95_mw,independent_5000_validation.generation_violation.p99_mw,independent_5000_validation.joint_jcc,independent_5000_validation.joint_jcc_definition,independent_5000_validation.joint_jcc_wilson_95_interval,independent_5000_validation.joint_satisfied_count,independent_5000_validation.line_flow_jcc,independent_5000_validation.line_flow_violation.maximum_mw,independent_5000_validation.line_flow_violation.mean_mw,independent_5000_validation.line_flow_violation.p95_mw,independent_5000_validation.line_flow_violation.p99_mw,independent_5000_validation.ramping_jcc,independent_5000_validation.ramping_violation.maximum_mw,independent_5000_validation.ramping_violation.mean_mw,independent_5000_validation.ramping_violation.p95_mw,independent_5000_validation.ramping_violation.p99_mw,independent_5000_validation.realized_cost.mean,independent_5000_validation.realized_cost.median,independent_5000_validation.realized_cost.q05,independent_5000_validation.realized_cost.q95,independent_5000_validation.realized_cost.standard_deviation,independent_5000_validation.scenario_count,real_trajectory.absolute_agc_energy_mwh,real_trajectory.balance.feasible,real_trajectory.balance.max_violation_mw,real_trajectory.balance.mean_positive_violation_mw,real_trajectory.balance.minimum_margin_mw,real_trajectory.balance.p95_positive_violation_mw,real_trajectory.balance.sum_violation_mw,real_trajectory.balance.violating_elements,real_trajectory.balance.violating_hours,real_trajectory.generation.feasible,real_trajectory.generation.max_violation_mw,real_trajectory.generation.mean_positive_violation_mw,real_trajectory.generation.minimum_margin_mw,real_trajectory.generation.p95_positive_violation_mw,real_trajectory.generation.sum_violation_mw,real_trajectory.generation.violating_elements,real_trajectory.generation.violating_hours,real_trajectory.joint_feasible,real_trajectory.line_flow.feasible,real_trajectory.line_flow.max_violation_mw,real_trajectory.line_flow.mean_positive_violation_mw,real_trajectory.line_flow.minimum_margin_mw,real_trajectory.line_flow.p95_positive_violation_mw,real_trajectory.line_flow.sum_violation_mw,real_trajectory.line_flow.violating_elements,real_trajectory.line_flow.violating_hours,real_trajectory.maximum_absolute_total_wind_error_mw,real_trajectory.maximum_agc_adjustment_mw,real_trajectory.mean_absolute_total_wind_error_mw,real_trajectory.ramping.feasible,real_trajectory.ramping.max_violation_mw,real_trajectory.ramping.mean_positive_violation_mw,real_trajectory.ramping.minimum_margin_mw,real_trajectory.ramping.p95_positive_violation_mw,real_trajectory.ramping.sum_violation_mw,real_trajectory.ramping.violating_elements,real_trajectory.ramping.violating_hours,real_trajectory.realized_cost,real_trajectory.realized_minus_scheduled_cost,real_trajectory.scheduled_cost,selection.candidate_count,selection.candidate_scenarios_violating_initial_policy,selection.candidate_seed,selection.core_count,selection.core_seed,selection.forecast_source,selection.maximum_witness_budget,selection.name,selection.scenario_seed,selection.uses_observation,selection.witness_count,selection.witness_diagnostics.generation_lower.active_constraints,selection.witness_diagnostics.generation_lower.unique_witnesses,selection.witness_diagnostics.generation_lower.violating_candidates,selection.witness_diagnostics.generation_upper.active_constraints,selection.witness_diagnostics.generation_upper.unique_witnesses,selection.witness_diagnostics.generation_upper.violating_candidates,selection.witness_diagnostics.line_lower.active_constraints,selection.witness_diagnostics.line_lower.unique_witnesses,selection.witness_diagnostics.line_lower.violating_candidates,selection.witness_diagnostics.line_upper.active_constraints,selection.witness_diagnostics.line_upper.unique_witnesses,selection.witness_diagnostics.line_upper.violating_candidates,selection.witness_diagnostics.ramp_lower.active_constraints,selection.witness_diagnostics.ramp_lower.unique_witnesses,selection.witness_diagnostics.ramp_lower.violating_candidates,selection.witness_diagnostics.ramp_upper.active_constraints,selection.witness_diagnostics.ramp_upper.unique_witnesses,selection.witness_diagnostics.ramp_upper.violating_candidates
2,2012-01-15T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-27T09:03:00.793208+00:00,0.0001,192.58532404899597,895235.4186778411,2,1.0,204.04687282000305,1.0,1.1444096571722184e-05,1.1444092588590138e-05,1.1444093843238079e-05,1.144409475273278e-05,0.9374,15.120365473630413,0.1454137870319489,0.507851710648878,4.070277499971911,0.931,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9236387658109398,0.937699475112448]",4655,1.0,0.0,0.0,0.0,0.0,0.9744,7.7936827153279715,0.03825873346668876,0.0,1.1672861996011012,884919.951531717,885363.8846338337,852441.4075557471,915267.2649486272,19026.07701498907,5000,616.9802885054999,True,0.0,0.0,8.47412091185106e-05,0.0,0.0,0,0,True,0.0,0.0,1.1522015897271345,0.0,0.0,0,0,True,True,0.0,0.0,74.01191953417407,0.0,0.0,0,0,79.05625915527344,14.653496383689042,25.70751190185547,True,0.0,0.0,4.872441138244774,0.0,0.0,0,0,869808.1921906814,-25427.226487159613,895235.418677841,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260727,False,,,,,,,,,,,,,,,,,,,
2,2012-01-15T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-27T09:06:16.929418+00:00,0.0001,183.98944211006165,897487.5577355794,2,1.0,195.592329375002,1.0,1.1444092478996026e-05,1.1444091969042348e-05,1.1444092024248675e-05,1.1444092251622351e-05,0.996,8.760960780677285,0.008059826449786152,0.0,0.0,0.9958,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9935875211616506,0.9972512255896618]",4979,1.0,0.0,0.0,0.0,0.0,0.9984,3.1793607272415336,0.0015214406146697903,0.0,0.0,887130.9657654284,887548.6259615668,854723.5490115059,917457.0577596261,19040.821891767875,5000,616.9802885055533,True,0.0,0.0,8.474121071012633e-05,0.0,0.0,0,0,True,0.0,0.0,1.2062550954194826,0.0,0.0,0,0,True,True,0.0,0.0,81.24353541266294,0.0,0.0,0,0,79.05625915527344,9.656044245789854,25.70751190185547,True,0.0,0.0,6.755786898632419,0.0,0.0,0,0,872083.9490625043,-25403.608673074516,897487.5577355789,6000,454,40260727,154,50260727,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,46,128,17,215,124,19,208,0,0,0,0,0,0,30,16,131,19,8,42
3,2012-02-01T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-27T09:09:56.271390+00:00,0.0001,196.45819115638733,819329.610290416,2,1.0,208.109070616003,1.0,1.5735626334389963e-05,1.573562609955843e-05,1.5735626220703125e-05,1.5735626334389963e-05,0.9058,24.179619160044442,0.25551128318680805,1.6393356597901396,5.83004398980745,0.893,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8841282455522376,0.9012683407189722]",4465,1.0,0.0,0.0,0.0,0.0,0.9432,11.211713564170012,0.0895531959064316,0.22115221104807287,2.681183173879122,819376.1803756368,819719.6361628415,785884.7901907326,851902.6823217634,19998.061364102734,5000,516.9574527740477,True,0.0,0.0,6.185302688900265e-05,0.0,0.0,0,0,True,0.0,0.0,1.1771460333880306,0.0,0.0,0,0,True,True,0.0,0.0,78.28435453699845,0.0,0.0,0,0,55.11443328857422,8.809435583091464,21.539894104003906,True,0.0,0.0,5.302351323635474,0.0,0.0,0,0,817030.9339041181,-2298.676386297564,819329.6102904157,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260728,False,,,,,,,,,,,,,,,,,,,
3,2012-02-01T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-27T09:13:03.447927+00:00,0.0001,174.95793509483337,822061.7667713063,2,1.0,186.59661229599806,1.0,1.5735630654489796e-05,1.5735626174978277e-05,1.5735627698632015e-05,1.573562849443988e-05,0.9956,4.774768273119374,0.006264014811359974,0.0,0.0,0.9948,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9923914507970344,0.9964488313581681]",4974,1.0,0.0,0.0,0.0,0.0,0.9986,2.203620946267556,0.0013243440699480544,0.0,0.0,822122.3743097774,822437.492285964,788747.048615252,854639.0148599548,19953.7244361171,5000,516.9574527740397,True,0.0,0.0,6.185302757112368e-05,0.0,0.0,0,0,True,0.0,0.0,1.234151225258671,0.0,0.0,0,0,True,True,0.0,0.0,78.52422790667097,0.0,0.0,0,0,55.11443328857422,6.3537826528736865,21.539894104003906,True,0.0,0.0,7.136533708987697,0.0,0.0,0,0,819800.9967059601,-2260.770065345685,822061.7667713058,6000,601,40260728,146,50260728,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,54,131,18,264,149,21,248,0,0,0,0,0,0,52,25,264,23,11,93
3,2012-02-01T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-27T09:17:08.392945+00:00,0.0001,233.0189208984375,811472.8456615946,2,1.0,244.56545687100152,1.0,2.098083837154263e-05,2.09808342829092e-05,2.0980835870432202e-05,2.0980836779926904e-05,0.9004,25.577428325352717,0.2686694482694324,1.785544801867301,5.927193061633233,0.8922,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8833007920956387,0.9004970224986831]",4461,1.0,0.0,0.0,0.0,0.0,0.957,11.147542272455098,0.06937659182217014,0.0,2.262500047843276,818812.9951892865,819000.6813667826,786463.0180456308,849915.5293277176,19388.33967594711,5000,458.9600853920134,True,0.0,0.0,7.329711936799868e-05,0.0,0.0,0,0,True,0.0,0.0,1.166782606035099,0.0,0.0,0,0,True,True,0.0,0.0,78.06349217596696,0.0,0.0,0,0,52.90461349487305,8.242114844505217,19.123334884643555,True,0.0,0.0,4.722065207374943,0.0,0.0,0,0,816657.532815922,5184.687154327636,811472.8456615944,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260728,False,,,,,,,,,,,,,,,,,,,
3,2012-02-01T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-27T09:20:51.353567+00:00,0.0001,210.74551510810852,814119.6285568612,2,1.0,222.37614054200094,1.0,2.0980836325179553e-05,2.098083504447459e-05,2.0980835643058526e-05,2.0980835870432202e-05,0.9972,3.362816593137289,0.0029837070949422185,0.0,0.0,0.9964,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9943162662634123,0.997721559245566]",4982,1.0,0.0,0.0,0.0,0.0,0.9982,1.6843602035229637,0.000741094985821811,0.0,0.0,821434.4167899374,821610.7272513484,789158.3921764434,852543.5136611864,19379.171318906523,5000,458.9600853919943,True,0.0,0.0,7.329711777638295e-05,0.0,0.0,0,0,True,0.0,0.0,1.2259662743874529,0.0,0.0,0,0,True,True,0.0,0.0,80.17878801682963,0.0,0.0,0,0,52.90461349487305,5.077038812641806,19.123334884643555,True,0.0,0.0,7.292481148799451,0.0,0.0,0,0,819268.3765610794,5148.748004218563,814119.6285568608,6000,575,40260728,151,50260728,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,49,129,19,316,142,18,206,0,0,0,0,0,0,35,15,200,21,10,42
4,2013-01-25T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-27T09:24:36.858785+00:00,0.0001,202.62211108207703,726589.7068356997,2,1.0,214.22916047000035,1.0,2.6702883133111754e-05,2.6702880751281555e-05,2.6702881541496026e-05,2.6702881996243377e-05,0.8888,12.274790323365742,0.2628982534053749,1.9506461524798502,5.714981040079072,0.883,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.873795386044444,0.8916165542656663]",4415,1.0,0.0,0.0,0.0,0.0,0.9642,6.940931136193207,0.051986875990679235,0.0,2.0934637423835434,730323.0741760562,729127.3324164258,698111.9460979933,767466.8372808394,21083.183864205737,5000,1034.639466762538,True,0.0,0.0,6.185302393314487e-05,0.0,0.0,0,0,False,1.1778080469186567,1.0172634219202765,-1.1778080469186567,1.1445770174326295,9.155370797282488,9,1,False,True,0.0,0.0,82.53718475593752,0.0,0.0,0,0,133.78564453125,14.55877477721116,43.1099739074707,False,0.2298845751659222,0.2298845751659222,-0.2298845751659222,0.2298845751659222,0.2298845751659222,1,1,750561.8670756859,23972.16023998661,726589.7068356993,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260729,False,,,,,,,,,,,,,,,,,,,
4,2013-01-25T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-27T09:28:14.301743+00:00,0.0001,205.28934502601624,729931.8603281187,2,1.0,216.85877521599832,1.0,2.6703310822995263e-05,2.6702889816078824e-05,2.67030427608006e-05,2.6703117805482178e-05,0.997,3.754312884891796,0.0034440861857920374,0.0,0.0,0.9968,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.994807939169344,0.9980292721780785]",4984,1.0,0.0,0.0,0.0,0.0,0.9994,2.417918537395078,0.0006929722887631861,0.0,0.0,733631.1462952734,732454.8365618614,701504.7108568572,770532.8661880865,20948.011609918336,5000,1034.6394667613931,True,0.0,0.0,6.185302666162898e-05,0.0,0.0,0,0,True,0.0,0.0,1.2965953899463543,0.0,0.0,0,0,True,True,0.0,0.0,86.85674914845808,0.0,0.0,0,0,133.78564453125,13.660541068980377,43.1099739074707,True,0.0,0.0,1.9590083226247579,0.0,0.0,0,0,754071.1375663537,24139.277238235343,729931.8603281183,6000,672,40260729,144,50260729,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,56,164,19,350,144,21,302,0,0,0,0,0,0,29,15,161,35,18,120
4,2013-01-25T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-27T09:32:30.307520+00:00,0.0001,244.1720130443573,695288.1682162776,2,1.0,255.59215659899928,1.0,2.2888646753926878e-05,2.28882339755728e-05,2.2888400997089776e-05,2.2888489424985892e-05,0.877,13.67022045310219,0.3106008618702218,2.505390340112627,6.044137015514248,0.8688,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8591580326228179,0.8778757104225312]",4344,1.0,0.0,0.0,0.0,0.0,0.9542,9.123949062128208,0.0763517924789352,0.0,2.5318884223095064,726219.8339641097,725219.2716343482,696565.0484650464,758994.821679672,18964.0244607963,5000,1414.6710548397714,True,0.0,0.0,6.948225748383266e-05,0.0,0.0,0,0,False,1.71803954725,1.2687823198700883,-1.71803954725,1.5945175172234254,8.881476239090619,7,1,False,True,0.0,0.0,80.2856045232904,0.0,0.0,0,0,132.23724365234375,20.527081829758057,58.94462585449219,False,0.5216143574204111,0.42467747954306034,-0.5216143574204111,0.511920669632676,0.8493549590861207,2,2,750097.1638123095,54808.99559603236,695288.1682162771,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260729,False,,,,,,,,,,,,,,,,,,,
4,2013-01-25T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-27T09:36:36.120318+00:00,0.0001,233.71173310279846,698138.7685203925,2,1.0,245.2308869069966,1.0,2.288844211761898e-05,2.2888211530880653e-05,2.2888304795287694e-05,2.2888354353653996e-05,0.9974,2.3143992169186447,0.002246351658076941,0.0,0.0,0.9972,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9953052742616747,0.9983313229241916]",4986,1.0,0.0,0.0,0.0,0.0,0.9988,1.4226257171581835,0.0009490923126109933,0.0,0.0,728760.5171078846,727736.1567906004,699280.1232240709,761410.3735830479,18877.392785424665,5000,1414.6710548398812,True,0.0,0.0,6.94823302434088e-05,0.0,0.0,0,0,True,0.0,0.0,1.2011264820358187,0.0,0.0,0,0,True,True,0.0,0.0,85.73163200765188,0.0,0.0,0,0,132.23724365234375,14.469807972099652,58.94462585449219,True,0.0,0.0,1.5242918555656608,0.0,0.0,0,0,752611.1944001256,54472.425879733404,698138.7685203922,6000,798,40260729,146,50260729,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,54,144,21,387,142,21,376,0,0,0,0,0,0,26,17,207,26,15,122
5,2012-11-15T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-27T09:39:57.620357+00:00,0.0001,178.68788385391235,819491.5600040342,2,1.0,190.25861746500232,1.0,3.051757857974735e-05,3.0517578343301465e-05,3.051757846606051e-05,3.051757857974735e-05,0.9258,39.55289760225965,0.22573395535217905,0.8700526003350397,5.967161475110263,0.9144,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9063235611306157,0.9218401674973469]",4572,1.0,0.0,0.0,0.0,0.0,0.9504,25.918168166203223,0.11133485309544042,0.0,3.3876135547115966,817848.8321315121,817334.1650762013,786044.2655868497,850875.429186033,19826.64964001096,5000,744.8811922073367,True,0.0,0.0,5.994567893831118e-05,0.0,0.0,0,0,True,0.0,0.0,1.1743726845380955,0.0,0.0,0,0,True,True,0.0,0.0,75.1640891032518,0.0,0.0,0,0,104.37960052490234,13.4140389285417,31.036718368530273,True,0.0,0.0,2.999735399118009,0.0,0.0,0,0,849362.3434173301,29870.783413296216,819491.5600040338,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260730,False,,,,,,,,,,,,,,,,,,,
5,2012-11-15T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-27T09:43:16.413637+00:00,0.0001,186.74893403053284,821858.689844796,2,1.0,198.2351111559983,1.0,3.0517587788381206e-05,3.051757914940936e-05,3.051758267815785e-05,3.051758494621026e-05,0.9974,6.838899586633758,0.005037904234817587,0.0,0.0,0.9972,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9953052742616747,0.9983313229241916]",4986,1.0,0.0,0.0,0.0,0.0,0.9994,4.978026317338177,0.0019346491390795798,0.0,0.0,820263.8307681213,819694.7957824068,788498.763361797,853293.3609376033,19797.734559458793,5000,744.8811922072701,True,0.0,0.0,5.994567905199802e-05,0.0,0.0,0,0,True,0.0,0.0,1.2178308788708918,0.0,0.0,0,0,True,True,0.0,0.0,79.3527457378622,0.0,0.0,0,0,104.37960052490234,11.896889839514927,31.036718368530273,True,0.0,0.0,3.687204487268861,0.0,0.0,0,0,851604.7028503015,29746.013005506014,821858.6898447955,6000,484,40260730,155,50260730,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,45,150,15,268,139,17,139,0,0,0,0,0,0,40,19,197,25,11,119
5,2012-11-15T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-27T09:46:39.688202+00:00,0.0001,191.49302506446838,818281.7831279743,2,1.0,202.88754400700054,1.0,1.5258790881489404e-05,1.5258788911205557e-05,1.5258789744621026e-05,1.5258790199368377e-05,0.925,40.30224176986618,0.2329642812576998,1.13500605641524,5.609165855633231,0.9172,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9092373942902154,0.924522035206855]",4586,1.0,0.0,0.0,0.0,0.0,0.9486,27.556960882654906,0.10773320169606945,0.04704363977426885,3.150766216616904,819884.0776398532,819445.506031381,789009.4713071242,851843.4463264445,19107.057835446587,5000,781.1299962997784,True,0.0,0.0,7.711180185433478e-05,0.0,0.0,0,0,True,0.0,0.0,1.1643861890209166,0.0,0.0,0,0,True,True,0.0,0.0,75.14411649585035,0.0,0.0,0,0,114.70989227294922,15.763068738573143,32.54708480834961,True,0.0,0.0,1.8924944484124104,0.0,0.0,0,0,848875.370685435,30593.587557461113,818281.7831279739,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260730,False,,,,,,,,,,,,,,,,,,,
5,2012-11-15T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-27T09:50:04.799311+00:00,0.0001,193.0214021205902,820493.532249281,2,1.0,204.55840380299924,1.0,1.5258791449923592e-05,1.5258788899700449e-05,1.5258789971994702e-05,1.5258790426742053e-05,0.9988,7.633697419986731,0.0040912665398135485,0.0,0.0,0.9986,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9971127802223824,0.999321667398038]",4993,1.0,0.0,0.0,0.0,0.0,0.999,4.250085021496769,0.001994358529709594,0.0,0.0,822174.5657433628,821714.1546361576,791324.4762297026,854141.6105652023,19078.511666516402,5000,781.1299962995754,True,0.0,0.0,7.711181981685514e-05,0.0,0.0,0,0,True,0.0,0.0,1.206484270923312,0.0,0.0,0,0,True,True,0.0,0.0,78.06752991930989,0.0,0.0,0,0,114.70989227294922,13.098377762657154,32.54708480834961,True,0.0,0.0,3.7005566346948626,0.0,0.0,0,0,850985.9579685053,30492.425719224615,820493.5322492807,6000,513,40260730,151,50260730,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,49,143,19,258,128,19,205,0,0,0,0,0,0,43,21,222,21,10,114
6,2012-10-26T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-27T09:53:52.093720+00:00,0.0001,204.42582392692566,828600.1512453265,2,1.0,216.03087847300048,1.0,2.670288131412235e-05,2.670288095569049e-05,2.6702881086748675e-05,2.6702881086748675e-05,0.907,25.727011677935185,0.24403791650322346,1.5415198843806914,5.946476810070688,0.8972,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.8884748673842433,0.9053152701906282]",4486,1.0,0.0,0.0,0.0,0.0,0.9478,16.83071229087477,0.0897809142367929,0.06454020633487134,2.842686198712738,828384.0545832078,828495.5433539026,797682.1141442504,858849.3942370114,18690.192632329035,5000,713.7394809722904,True,0.0,0.0,7.138977039412567e-05,0.0,0.0,0,0,True,0.0,0.0,1.1898126363322703,0.0,0.0,0,0,True,True,0.0,0.0,74.82329443959972,0.0,0.0,0,0,73.34286499023438,14.910514231752622,29.739145278930664,True,0.0,0.0,3.3215580660208204,0.0,0.0,0,0,796663.0147714869,-31937.13647383917,828600.151245326,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260731,False,,,,,,,,,,,,,,,,,,,
6,2012-10-26T01:00:00.000000000,Joint-CLDM,Witness-200,True,2026-07-27T09:57:24.190830+00:00,0.0001,199.96389389038086,831409.2281264071,2,1.0,211.51664060999974,1.0,2.670288131412235e-05,2.6702881006440292e-05,2.6702881086748675e-05,2.6702881086748675e-05,0.9984,3.1582518169489404,0.0024186199867802165,0.0,0.0,0.9984,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9968457298409374,0.9991890248602608]",4992,1.0,0.0,0.0,0.0,0.0,0.9996,1.0763118257374629,0.00035482992155420445,0.0,0.0,831196.2319047468,831292.2315101216,800536.2569076235,861597.7000660264,18653.239524034594,5000,713.73948097229,True,0.0,0.0,7.138977039412567e-05,0.0,0.0,0,0,True,0.0,0.0,1.2531857585696748,0.0,0.0,0,0,True,True,0.0,0.0,74.95004069043344,0.0,0.0,0,0,73.34286499023438,11.042855763715387,29.739145278930664,True,0.0,0.0,5.038881362853575,0.0,0.0,0,0,799534.5547146031,-31874.673411803786,831409.2281264069,6000,682,40260731,153,50260731,Joint CLDM distribution expert,100,native-center constraint witnesses plus uniform core,,False,47,146,17,329,137,15,304,0,0,0,0,0,0,21,11,75,39,20,314
6,2012-10-26T01:00:00.000000000,STDE-CDM,Initial-200,True,2026-07-27T10:01:25.916049+00:00,0.0001,229.86294102668762,804373.4290113172,2,1.0,241.34618591400067,1.0,2.288818654960778e-05,2.2888183661780203e-05,2.2888184844305215e-05,2.2888185412739404e-05,0.8946,22.162221600329794,0.2949498149840152,2.045865740973748,6.413340398675159,0.8844,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.875240677746271,0.8929691129983931]",4422,1.0,0.0,0.0,0.0,0.0,0.9492,14.307174408212234,0.08502589855541673,0.005265547485920906,2.5760385075496406,819923.9067783137,819932.7069007059,792556.2344908023,846866.394693054,16615.70520056104,5000,531.0765962600672,True,0.0,0.0,6.948243642691523e-05,0.0,0.0,0,0,True,0.0,0.0,1.105201940106113,0.0,0.0,0,0,True,True,0.0,0.0,74.65407303889421,0.0,0.0,0,0,71.19869995117188,16.58102448365252,22.128190994262695,True,0.0,0.0,1.1052022763222347,0.0,0.0,0,0,795726.5400032313,-8646.889008085593,804373.4290113169,,,,,,spatiotemporal expert joint forecast head,,native-center direct paired random 200,20260731,False,,,,,,,,,,,,,,,,,,,
6,2012-10-26T01:00:00.000000000,STDE-CDM,Witness-200,True,2026-07-27T10:05:06.555468+00:00,0.0001,208.4812970161438,806780.0043232113,2,1.0,220.0535856509996,1.0,2.2888183821123675e-05,2.288818351280497e-05,2.288818359375e-05,2.288818359375e-05,0.9984,4.1880894473625245,0.0032117433670974826,0.0,0.0,0.9984,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.9968457298409374,0.9991890248602608]",4992,1.0,0.0,0.0,0.0,0.0,0.9996,0.3358003280341677,8.988770343723189e-05,0.0,0.0,822218.7561091539,822214.5434464815,795057.2456636569,848959.43643686,16518.47781087932,5000,531.0765962600723,True,0.0,0.0,6.948242176131317e-05,0.0,0.0,0,0,True,0.0,0.0,1.1884005800916384,0.0,0.0,0,0,True,True,0.0,0.0,74.54342356553532,0.0,0.0,0,0,71.19869995117188,11.355330383554634,22.128190994262695,True,0.0,0.0,5.3276840521457345,0.0,0.0,0,0,798212.662563683,-8567.341759527917,806780.0043232109,6000,752,40260731,151,50260731,spatiotemporal expert joint forecast head,100,native-center constraint witnesses plus uniform core,,False,49,121,17,320,125,15,376,0,0,0,0,0,0,22,12,50,36,20,295
7,2013-12-03T01:00:00.000000000,Joint-CLDM,Initial-200,True,2026-07-27T10:08:33.922992+00:00,0.0001,184.4883041381836,886241.3557574791,2,1.0,196.1373322649997,1.0,1.1444107713032281e-05,1.144409101329984e-05,1.144409725384321e-05,1.1444100664448342e-05,0.8836,29.65767699498051,0.36704944757023783,2.5353955953387057,7.586641971538758,0.875,"simultaneous generation, line-flow, and ramping feasibility; power balance is reported separately as a numerical identity","[0.865544217799271,0.8838800057419597]",4375,1.0,0.0,0.0,0.0,0.0,0.9502,16.79157570309274,0.09909743756166813,0.0,3.029251536744092,878626.8372579777,879108.4130085581,845860.8784088162,910009.0390992855,19882.385365801038,5000,2114.9117822647318,True,0.0,0.0,6.948242176131317e-05,0.0,0.0,0,0,False,27.797856564352674,5.436700150541995,-27.797856564352674,19.70622849667844,255.52490707547375,47,10,False,True,0.0,0.0,74.00739923699774,0.0,0.0,0,0,223.79608154296875,54.653866005157425,88.1213150024414,False,30.92983465654286,6.643058998296764,-30.92983465654286,22.66754717454261,126.21812096763853,19,6,778596.2182100796,-107645.13754739903,886241.3557574786,,,,,,Joint CLDM distribution expert,,native-center direct paired random 200,20260732,False,,,,,,,,,,,,,,,,,,,
